RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
394428,"Burlington, NC",250,139000,123000,128000,135500,139500,139200,129000,126500,123200,127500,130700,121900,116000,113500,118200,122200,123600,131400,134300,137500,136400,135200,135100,131200,131300,125800,129300,128200,126900,129100,130600,132500,121600,115900,121100,124200,122300,121400,130000,133900,125100,119300,117400,127600,130100,134500,116000,110000,113500,124800,132900,132200,131800,127600,126200,129400,130700,125100,118300,116700,121900,129200,126700,128200,127200,128000,126400,130100,136700,135400,132600,120600,120500,121300,129000,128800,128900,130500,131000,132200,131300,136100,134000,139500,137900,140100,135400,135000,132500,134400,137100,146600,146700,142600,144100,137300,140000,130200,140300,140700,147400,148900,146500,140700,138000,144500,156900,156200,154300,147000,153200,155200,157400,159000,157700,156000,150600,151100,156100,158900,160500,160800,164200,164300,162800,157400,163400,163300,172500,170100,170100,168500,161000,165800,165200,170500,167600,171000,173000,169700,160200,161700,159000,157600,
394814,"Madera, CA",251,,,,,,,,,,,,,,,,,124500,126900,130700,132600,140000,142600,140900,139000,134600,137400,134300,134600,135700,134800,135600,132500,132000,135100,138200,143000,139000,133800,126800,125500,127000,131500,130300,127200,124200,126100,121700,120400,123100,129100,130400,129600,133300,136200,134500,139600,139900,146600,141300,147100,145100,154900,151100,155400,155400,164800,167100,166000,161900,168700,172600,176500,178400,180500,191500,188100,191200,185300,184900,182300,187600,195800,199800,201800,200300,198400,194300,193900,194900,191200,193000,197000,199800,197000,199700,200400,203700,203600,205300,212100,210100,212000,211200,217400,216500,216000,212900,213600,215200,220500,227000,233000,237500,237500,238000,239700,241800,238900,241800,240900,247300,240200,244400,242200,244500,246200,250900,254000,260500,261800,265400,265200,263600,264600,262900,271600,275200,273900,260700,259500,269100,274400,282500,282700,
394723,"Jefferson City, MO",252,119900,117000,117000,114600,119200,116700,117300,113000,110400,104100,99400,103300,110700,116200,115600,111700,111100,107800,108800,110300,110800,117300,113900,116400,109700,115300,118000,122200,121700,119600,118700,119100,119100,109700,104800,105600,118500,118000,118300,110200,113800,109900,112500,112100,118200,115700,115500,118300,121300,121000,118100,120600,120900,113900,111900,114100,121000,122100,122000,119400,125500,124800,126900,122000,123400,121500,115700,113300,113000,118400,120600,122300,119700,121600,122800,124600,120400,122900,124400,127800,121800,121400,120600,126000,128100,130800,130600,130000,128600,127200,126300,125000,126400,128500,122300,121600,122100,128000,127100,124800,125900,126000,127300,128900,132300,129400,128800,130400,133300,131900,125100,125200,128400,133300,137900,137600,140200,138100,134600,132200,132500,137700,139000,141100,141800,143000,140400,141800,138300,140400,133600,144600,150700,155200,148600,145400,151400,150100,145100,143700,150800,156100,153800,155300,162200
394453,"Chambersburg, PA",253,185700,179100,173200,165200,168100,164800,164600,161800,161000,161800,159400,162000,163600,162700,158500,155100,158700,160800,158600,156600,153900,158700,162200,160000,152400,144700,145100,145700,145500,153300,154200,151900,145100,144500,147300,145300,142700,146500,145000,145700,138200,141600,146500,146700,143500,136900,138600,142700,145400,150600,145300,141200,139000,140600,147000,148100,152100,150000,144000,144500,143300,147900,146600,147200,145800,144200,137500,138200,139200,145800,146700,150000,149800,142800,140300,143000,150000,149700,150700,149100,142500,135600,135500,141700,143000,143400,143100,145000,143300,144900,138900,138900,137600,148600,150000,149400,147000,148200,151400,150800,152900,155100,157500,157300,156300,157200,159400,158100,159400,157600,157400,155100,158000,160000,157700,157100,158000,159300,159600,159800,167200,165200,167100,162200,161600,160400,160900,164900,167100,173500,173000,172400,171500,171100,171800,169400,174500,176300,173800,171300,169600,172800,175700,172700,
394563,"Elizabethtown, KY",254,122400,116100,113900,110200,110000,114800,116700,113300,106300,98100,103800,99600,101700,99300,108100,110900,104500,100500,99900,108900,111200,110400,116100,112900,116400,109500,118200,125000,127900,127600,123700,119500,117200,117300,123500,119100,114300,110400,109000,110700,106700,115700,115500,121000,107900,104800,98600,100100,99000,93800,101700,112500,116700,115400,107500,110400,101000,96900,96500,103900,111000,112200,113900,112100,112800,112200,103800,99100,97000,102300,104200,104800,103500,100300,100000,102400,108500,108100,107400,104900,110400,106700,109200,111300,119700,120900,110800,110500,111000,119800,126500,133900,140700,142200,129300,121100,113800,120300,120800,121700,124000,128600,128500,128000,124300,126700,127200,133300,133500,137200,134900,135700,130100,127700,137100,143900,141500,129500,128000,131500,137900,139800,141400,141300,131700,133200,132300,139500,139700,141300,146700,146500,149400,144900,148300,144500,152800,152300,152000,144000,144900,149000,162700,164700,171800
395221,"Wheeling, OH",255,62400,64600,62400,65100,70700,74500,73600,74500,70500,67600,70800,68900,64300,55000,58000,63900,70400,72900,68300,65400,62900,69800,70800,74100,71600,70800,69400,71100,70000,73700,72000,76700,74200,72700,74200,71700,71400,60000,63500,62300,70300,70100,73300,70800,67500,64500,64100,60800,63000,68100,69300,66300,63700,69700,76100,79100,74900,74400,77600,80300,74000,76300,79700,93200,90600,89200,82700,78800,81200,79600,79900,75200,85600,80800,81100,71400,75900,75700,81700,82800,82700,78200,79500,87200,90900,94700,88100,82400,81400,81700,84900,80500,81400,82800,86300,88500,80300,77600,78900,88800,86100,85100,79900,87000,84600,84000,82700,80300,80300,80300,82200,84200,81900,87200,90600,94200,94100,98500,97400,102500,100100,99900,97200,95600,103800,101600,102800,100300,101300,101900,100500,101000,103500,105800,104000,104000,96000,103700,100900,102600,90200,86500,91200,93400,
394598,"Florence, AL",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500,100600,104400,103500,103700,98100,94700,95600,98200,96300,106400,107300,110600,99400,103900,101500,100100,93300,94600,101700,100600,102400,97800,102900,102600,103200,103200,107900,109500,110500,112300,106400,108800,103700,106200,100800,103400,110300,112600,115900,120300,125500,125600,118500,116300,121900,132100,137500,130300,122800,117300,117800,118000,120500,120100,120400,119400,124700,128000,130400,122300,118100,113900,114400,114600,123500,129500,127300,120800,123200,135500
394639,"Grand Junction, CO",257,220800,218000,216700,215500,214000,215500,211700,214000,208200,208400,213700,220900,223900,221900,219200,213400,203100,196400,195500,193800,190500,196100,199900,206400,200400,195600,186100,180400,180600,183200,182800,177400,167000,170100,173600,176800,172100,165500,161600,153900,153600,152100,153400,151800,151200,150300,150500,152700,156400,159600,168000,165400,166000,164500,170700,168200,161400,161800,164400,172100,168800,169700,166000,172700,172600,174100,167500,167500,169100,172900,170800,173200,169500,172800,175800,179300,183500,178900,177400,178500,182800,184800,179800,174200,176600,178600,182100,179900,185700,190300,197800,193900,195600,189800,195800,189800,193300,191400,194300,196700,196000,199600,199200,203800,204600,204200,202900,203300,208900,208200,210100,206900,208300,209400,215000,217700,213700,213800,219100,226900,227800,230800,233800,234000,228500,227200,227600,229400,227300,233100,238400,246300,249900,248200,247000,245500,244000,243700,242400,253200,258100,264800,266900,267200,273000
394493,"Concord, NH",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229800,231800,225700,226300,227100,232500,234400,243400,245600,248600,243400,238700,237200,238100,241700,241800,241700,244500,240200,251100,249800,258000,247200,245300,246700,248500,250300,245600,247500,247300,249400,260800,268300,275600
394537,"Dothan, AL",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,118700,114200,111600,105600,101500,97800,94500,107500,99500,101200,89300,94000,97400,106400,103800,97900,96600,108200,108900,112200,112300,125800,129000,126600,116300,115600,117100,126700,123400,127800,118500,122900,118200,120000,122000,124800,128600,125500,125900,128900,128100,122200,120100,113800,115300,106000,112600,112200,121300,119500,124800,124300,128700,123000,129100,126900,136300,134900,139400,138200,131600,131300,136800,136100,136700,129700,137500,131500,137500,131100,134400,134700,135300,137600,135800
395163,"Traverse City, MI",260,145400,134400,131600,130500,134700,133700,134800,133000,132100,127700,118800,116000,115200,123100,119500,121500,121000,130100,132500,128300,129700,130500,129100,122300,115500,122100,123900,132400,127700,139200,137700,145400,135700,138200,138300,136100,129400,117600,118100,121900,129800,131000,132000,129300,125300,118700,114100,124100,131400,144000,140000,133800,127900,131200,138400,139600,141500,141100,144200,139500,141700,139300,143600,148300,152800,152500,145500,149100,149500,153600,149000,156700,158800,161500,159500,157700,158500,154900,158700,162500,167200,168400,182100,178900,176000,167700,166800,168900,162100,169100,171700,168300,170100,166900,175800,174300,179600,171100,170200,165500,175000,179300,182500,183000,180500,191100,191300,194200,189500,192100,194300,197200,200000,203800,207600,206400,208300,201200,199600,198400,197900,206800,209300,216700,212200,209000,209400,211200,209500,213600,225500,237700,234500,223700,215600,217800,219000,228600,229900,232700,228400,225400,224100,233800,238100
394515,"Dalton, GA",261,,,,,,,,,,,,,,,,,,,,,,,,,,,86000,88500,84900,87100,84400,83400,81000,79100,83200,82000,81100,75500,73200,72500,73300,74800,71600,68400,65600,64400,66300,68800,70400,73400,71400,75000,75100,76400,74700,72300,74600,78300,87300,87100,84500,80100,79200,79800,79500,79900,79300,79500,81900,86100,86800,82100,84100,83400,91300,87900,95000,93700,94600,92600,94500,94700,92400,93500,95000,99200,100400,102800,95800,97400,95200,101700,100400,101800,101300,101100,102100,102200,105000,105700,109700,106700,110500,111400,112500,113800,114400,116600,116700,118200,118200,121400,118600,121300,123700,126400,128600,117000,119600,118200,126000,123400,122100,123600,123700,129600,131900,130100,125700,124200,129500,131800,131300,127600,131000,138400,142000,143900,139200,141300,140100,142000,143400,140700,
394860,"Midland, TX",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215400,216400,216600,212900,217100,222900,225900,226100,225100,231700,235800,235700,229300,226900,228900,231900,231800,226800,224100,222900,221500,221200,221000,222100,217400,220500,225000,229500,228800,224000,224000,219800,220100,219400,218100,222900,228400,238700,236800,240000,235000,238900,237900,246200,246700,249200,248900,249600,250600,243600,241200,238100,246500,256700,268500,275600,281300,280600,284100,283400,283000,280800,281600,284500,286400,286100,299200,306300,313300,303000,298900,296500,297900,291300,292200,296700,303700,302600,
394685,"Homosassa Springs, FL",263,140900,135300,141700,137800,134500,129500,126500,130800,124000,121000,110500,109000,106200,107400,106600,105300,103800,102900,101700,97900,94800,99600,106300,106100,100300,93600,98800,98000,94300,84100,84200,85900,88800,86300,83500,84100,83900,83100,80300,80400,78000,79700,77800,82800,81200,82000,81100,82500,81800,81600,81700,84800,86800,88000,86100,84500,80400,86300,86200,91100,87700,90200,87700,89600,90400,97900,99100,98300,96100,94600,91600,86300,86800,91200,97300,96200,98900,96900,97400,96800,94600,95400,94000,95700,96500,97100,96800,98300,99600,106300,106000,110800,108600,110500,108900,112800,114900,117100,116400,117700,113800,113200,115500,118800,123100,123000,126700,124700,125400,125700,130200,131800,133700,129500,134900,135500,137400,136600,137300,140000,139900,139300,139300,138200,138600,139900,136300,136200,137100,142100,146000,146700,149700,154500,156700,158100,151500,152000,146700,149000,147300,153400,156400,159900,
395182,"Valdosta, GA",264,119100,121200,122900,114600,116600,121600,124100,120600,118200,119000,116400,129200,131300,138600,123300,123800,118700,120000,119100,123700,125100,127800,125000,127700,125500,126800,122800,122100,123200,121900,126200,125800,131000,128300,126300,119000,117500,117900,125100,123900,114300,105300,100900,107100,119000,116400,120600,108700,116000,112000,117600,110900,112300,107500,110100,105000,113500,124300,123600,113800,114600,118000,120700,109000,106500,109200,112000,117000,113600,109400,108700,111900,115100,110400,105800,106500,110700,111100,107500,103000,104900,108100,105100,108000,106800,115200,110300,110500,121200,124100,124800,112600,109600,114700,119600,120800,116000,114500,117900,118800,119400,116200,117900,115700,124900,125300,119600,114500,115300,122000,123200,125300,125100,126500,123900,128300,127500,127600,124300,119800,123900,125600,130400,129500,132700,131500,136600,136800,140000,137800,138300,140200,138000,139500,138700,138900,138700,140400,141400,142200,148300,149300,145500,137700,
395117,"Springfield, OH",265,,,,,,,,,,,,,,,,,,78500,79200,85900,85300,85900,85100,80000,78300,78200,75800,75900,70800,70900,62900,62900,68100,69000,68400,56000,58200,60300,68200,66100,68000,71000,75400,76500,73100,73200,67100,70400,71700,76100,73600,72900,71500,74000,73800,74400,73700,74300,76400,75700,76300,72000,72200,73200,75800,79200,78100,78600,78300,83500,83600,86200,78600,82200,80400,85100,86100,87700,87500,86400,83300,80600,79200,74900,76900,80600,85200,88100,83500,84100,79300,84800,86300,89100,89500,91400,92500,90600,91200,91400,93000,90000,92800,91000,103400,107400,108700,98400,94500,92900,97300,95300,96700,96700,99700,99500,95400,92700,93500,96500,99400,100200,99200,97700,99300,96800,99000,98200,106400,107600,107900,103200,102400,107100,108300,110400,110800,111200,111100,110400,108000,110800,114500,116200,118200
395079,"Vero Beach, FL",266,173000,172400,170300,170500,165000,166700,159900,156600,148800,148600,137800,137400,131000,132800,129900,129000,128000,124500,125300,125500,127900,121400,129700,121700,124900,109100,110100,111400,118000,117100,110500,107700,107100,112100,109200,109600,105100,110300,115600,116200,112500,113000,109200,107100,101600,107100,116700,114300,115400,112300,120400,122300,118100,113200,115800,124900,125000,131400,133800,136000,130100,128700,125500,125600,119400,135900,136600,137400,127800,130100,127200,130700,133900,139400,142300,135500,134600,125100,136600,143800,153700,152600,153600,154600,155600,156700,158400,159900,157800,157600,160600,178000,181300,177600,164600,166400,164800,165700,163900,172400,176600,181500,180400,181900,183500,185200,185500,184700,188600,188900,194900,196500,202500,197800,196300,192900,192100,198900,200100,210500,203400,210200,204500,205000,200500,206400,209800,209900,213100,216600,218900,211500,216500,220200,229400,224200,223600,225900,230600,235100,236800,241700,247200,242500,
394930,"Odessa, TX",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173900,171800,162700,161000,161000,167100,167400,167600,172000,177000,176000,172000,164600,168700,170200,171700,171200,172600,174500,175900,176800,178500,183200,191900,199100,197700,200900,201800,202400,200200,197600,197000,197300,198200,216800,222900,226400,225500,227400,234400,227900,231300,228400,227900,220400,228400,
394900,"Napa, CA",268,491300,485900,472400,448600,417700,415200,420900,415900,397200,386900,382500,365800,344200,322700,326700,329700,336200,337700,341800,347300,348800,359400,368100,364500,348200,336700,336500,352200,355800,367300,355700,344300,316600,315300,324000,342600,334400,332600,322600,321600,306900,315200,323300,325200,307200,311800,319200,333300,331200,332900,332300,328400,343900,346800,352900,358200,362700,369100,370500,399800,411900,415200,413100,440000,450800,472300,453800,462800,448600,458000,462900,465500,487500,480000,496700,484700,504100,494100,513700,511300,534000,509600,514100,493500,508100,529200,547200,558000,554000,551100,570000,571300,579900,563600,546700,560800,565500,589800,582200,577800,568900,562200,574800,584100,595600,607100,624700,640900,646400,645000,631700,620200,603900,611900,606500,611500,613500,636200,659400,656400,647900,623300,626800,637500,651600,672100,665400,661400,644000,663000,661400,660300,646800,661900,676000,688200,672300,668700,680300,703200,690200,677100,677800,688300,
394368,"Battle Creek, MI",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43500,47400,51100,51300,53500,51000,62000,50100,52700,43300,55900,56900,56100,58900,61300,66000,63000,67100,61200,60800,60000,64800,67300,65800,68100,67600,70400,72500,82800,81900,79700,76700,80700,84800,81200,76500,76900,78700,74400,72800,75500,80900,86400,81100,85000,85500,93000,93400,89200,87400,87900,91300,84400,86500,91300,99200,102000,97300,95900,97400,99400,103400,99100,94000,91700,96700,98000,101200,93600,96700,100000,107100,110900,105800,103500,102000,102700,99100,99000,105000,104800,103100,103000,111500,115100,114500,110600,111100,101800,108900,107800,117900,113800,118600,
394577,"Eureka, CA",270,297300,293300,281600,276800,264500,269000,264600,268600,265400,265900,268100,264200,261200,264400,267400,264100,254000,244200,247600,240300,240800,230500,240600,238800,247300,243100,248600,242400,230900,222000,220700,226300,233800,232600,240900,229100,231600,223000,233800,233600,240800,226400,227300,219300,223800,221700,221200,230000,218600,223500,213600,225700,219600,219500,213100,221300,228300,227900,223400,221700,218600,222300,221400,234900,237000,237500,234100,235600,235800,236600,233500,232400,221700,223300,227300,240600,241400,237300,228400,230000,243700,257200,257400,252600,245900,242800,239700,243500,246500,249000,252100,246100,244500,250600,257200,264200,263700,272800,273100,272600,275900,275800,278800,278800,282400,282700,287500,288800,293000,292700,287900,288600,285100,296500,298100,296800,299400,297300,299800,291800,293800,290100,294800,295000,296400,297100,298700,300300,300600,293600,302600,303600,308900,305900,305700,316600,318100,315500,310900,302600,309800,306400,309800,314100,
395013,"Rapid City, SD",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165400,165600,164300,169100,168500,169500,169500,170600,165900,167400,168800,178100,178000,176900,173200,174400,174000,177000,176000,173200,171300,172200,177500,182800,184100,184000,179100,176700,177200,177100,181100,181800,184400,183900,181700,184300,182000,188500,187900,191400,191500,189100,191800,192100,194900,196000,193700,192500,190200,193400,196800,199300,199500,198600,203800,194600,195100,188400,199200,199700,203800,203400,211200,212600,217800,216400,214300,205400,205300,208900,218800,218100,218400,217500,218700,219700,220600,223400,220100,218300,223600,234400,237100,234000,224800
394595,"Flagstaff, AZ",272,328200,327600,309800,304900,289800,290900,288200,286100,292600,296500,303200,295200,303700,310400,305100,288200,267700,267700,266800,275200,265400,257400,259600,267100,268400,259200,247600,249000,242500,245000,242900,235000,223700,223200,232600,236600,223100,218800,216900,214800,231000,230100,237200,253500,255500,254300,220600,223200,223600,227000,216700,215300,222700,229300,230500,226700,224400,233900,235300,242900,236200,228800,232500,245200,252900,256700,255000,260700,259500,262800,251200,249500,247700,258600,261000,265100,270700,284200,280900,273900,269000,266000,271500,277700,280300,282300,277000,273400,272600,267500,276700,280600,282900,293000,297100,295600,287000,289300,294000,292300,291900,299800,301800,299600,305000,309900,311900,313100,319200,321400,318400,318600,325200,326700,330200,330000,327000,327200,333600,338400,344600,349400,359900,355900,344700,331800,331000,341000,351700,350300,341000,349500,354000,368900,360200,366100,365900,367800,369900,354500,363100,354300,377600,,
394756,"La Crosse, WI",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,138400,141000,143300,143700,139200,139200,140900,136700,135400,136100,137200,136200,131600,130900,134000,135100,140900,141000,142400,140100,142200,138000,138700,137200,140600,138100,140900,143400,150700,149500,142600,142800,141000,150700,150200,150500,148300,149000,155100,151100,147400,145100,150200,151400,152100,148500,148000,149000,152300,153300,152100,153900,155300,153700,156600,156800,158100,152200,148100,143500,144300,146800,150800,150300,151900,156100,158900,164800,158600,159200,155000,160900,162500,164700,167900,170200,166300,168200,165700,166400,163800,167000,171300,173400,171100,168400,167500,170600,174400,177000,175600,175500,177300,181900,188500,189100,190300,185200,184100,179500,182000,178900,179600,176900,187400,192600,200700,196300,193700,195200,191800,188600,183400,189100,194400,191200,189100,197400
394783,"Lebanon, PA",274,146800,143900,147200,138100,140400,138600,139100,139200,134900,131800,123400,125900,133300,138600,144400,139700,141900,134900,135700,135500,137500,137000,143800,146900,153000,150600,150800,149000,146100,141300,138700,136600,141800,140300,145600,138000,131600,125200,131400,141200,144000,135400,128700,125900,129200,134400,134100,135800,138400,138800,141800,135000,143100,141500,143600,135800,130300,130200,134800,145700,148000,145800,143800,149600,150700,145500,141000,142800,143300,147400,144400,146600,143500,142800,138200,134200,137100,138900,138600,131300,134600,133000,145500,141900,152800,148000,148200,140100,137200,137400,138100,138600,137500,136400,135800,133100,132800,135000,138700,139900,139800,141100,142000,143500,145200,145800,145300,147700,148800,150400,151400,152800,150900,150200,148700,147500,147700,149400,154300,151900,151700,151100,153300,153900,155800,157200,157700,156700,155700,158600,162000,163600,163300,162000,167700,167700,164900,160100,161800,163600,162500,160200,164200,163500,175300
394703,"Idaho Falls, ID",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,140900,136600,141300,136500,137900,132600,134400,141100,147700,147300,139800,131300,125700,123900,124500,129200,128700,131400,128900,129200,129000,129200,129800,128500,133200,133900,132900,129800,127500,134200,136300,138700,136100,136600,138700,138200,137400,139900,138800,141400,137200,139100,137800,142100,147500,145300,143800,138100,140900,141300,143200,139800,138300,139600,141900,139500,142000,139200,145600,146100,152000,153100,149400,151600,153300,155300,155900,154900,152300,154200,155700,159100,158900,158200,163000,163300,168900,167200,169000,169200,168100,168700,165300,166900,165800,167900,173900,179300,181700,182300,177200,180700,178600,185400,187600,194800,197900,198500,195700,190500,192900,194600,203900,203600,209400,209000,209000,210700,211700,216400,221800,227000,227300,230200,227100,229100,226900,225700
395098,"Sierra Vista, AZ",276,180200,172300,171100,165100,174500,174200,170400,162500,153100,147600,146400,145600,162700,163500,170200,169300,172100,171700,169400,167200,166200,158500,157100,158000,156400,158700,157000,161100,151000,147600,146700,148200,141600,133400,135000,140000,135400,128400,128300,131600,141300,139400,137600,130900,137300,141300,130600,123000,120500,128700,129300,130900,140400,133400,136400,127600,141600,135600,132900,118600,117100,120300,123600,126500,123300,125800,124400,115300,116400,113900,122400,124300,129700,136200,136800,135500,129900,122800,127100,129600,132600,127100,123900,123900,128100,125600,125400,121800,126200,129700,127800,127800,126000,133300,135500,139400,132400,125000,119300,117600,122800,128800,126500,124100,117900,121600,126300,129000,127500,127200,128900,131100,129500,124900,126400,132200,142900,144000,138200,134700,136000,140200,140900,144700,152000,155400,160800,156400,155500,155300,161900,161700,157400,152600,159400,163400,172000,168000,174000,165100,169400,163100,164700,160900,
394712,"Jackson, TN",277,88700,91200,89000,89300,86400,89700,85400,85900,83100,86500,84800,87700,87500,88800,86000,85000,84200,86100,88500,91200,91000,92500,87000,87700,88400,92600,90400,84700,81400,78900,80000,79900,84800,84900,89300,85400,81300,78600,82300,81100,78600,75700,77800,84000,82300,83100,76200,79100,80000,86000,84900,86500,83300,87500,86100,84000,80700,82600,86500,90200,87700,86300,77500,81800,82300,85900,86000,83000,91400,88400,90100,84800,84500,85500,84800,86600,84800,82900,80500,84000,85300,98600,100100,98600,88100,89600,92000,93400,89500,92900,91600,94400,88000,91800,89200,92800,90500,89400,92900,91000,97700,95400,97600,93200,98200,97100,95700,92900,97300,101400,102900,104700,103800,108600,112400,114000,110600,109400,114200,107500,110200,110700,117900,111600,118400,118000,120000,117900,120200,121700,120200,120400,125100,123700,122700,115600,116000,116400,121700,127900,136900,137800,136400,130000,133200
394879,"Morgantown, WV",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,174700,178100,182400,181700,178600,179200,177500,191100,190700,188900,174500,172100,173500,180800,190500,188000,180300,171200,178400,185300,188000,184700,181200,186100,185900,187100,193500,196800,199200,189000,179700,180100,182500,193100,189200,188200,186400,187400,188800,189500,194000,188700,185600,182000,186700,185500,187800,190100,188400,183900,181100,189000,197200,
394633,"Glens Falls, NY",279,160100,158600,157500,150300,143200,136200,138200,139300,147800,151900,152800,152700,141700,134700,129100,135400,140100,136900,139900,140100,144700,142100,141100,141100,139600,136400,136400,138300,139500,132500,137300,142100,148100,147400,149600,150800,145600,142800,146200,150400,154500,145700,134600,129700,142400,146700,154000,149500,150000,146600,146000,145500,141700,142100,147400,148200,146300,151200,152100,155800,149200,150900,148300,143600,137300,140600,146800,153500,152700,155400,151000,151100,150600,158200,156600,155000,147700,149100,148900,156500,157900,156000,151500,150900,148300,149100,148800,154400,156400,153200,155200,150400,152600,150600,153700,156300,155900,148800,147900,150500,155700,151300,148600,149300,149900,154100,150100,149200,146100,148200,152300,150400,154500,157800,154200,149800,145800,152700,158400,156900,158000,152100,154700,154800,160300,162500,165600,165300,166200,162000,165400,166700,165300,163300,164400,166700,171400,169900,171700,170500,169400,173100,174400,171900,
395232,"Winchester, VA",280,208600,195900,193700,187900,185100,180000,175500,173100,178400,184300,186300,176600,170600,163000,159400,155000,157300,155600,152400,156200,162200,167200,160500,158900,155800,159500,155400,153000,151000,153700,151500,149800,150900,156600,153400,155700,156700,157400,144800,147200,152500,163200,157800,154700,159800,164000,166000,160400,164400,168300,166200,165700,169500,169100,166000,169400,183100,186900,185700,179700,179600,178200,180900,184500,191300,192600,192600,192000,197600,192100,186000,178100,181700,176700,183400,190400,198900,198400,189400,187900,184200,200200,205100,212100,205300,201200,195700,195400,200300,200000,197900,199800,198200,201000,199900,207800,215000,217600,216400,206900,206600,207000,217100,219200,225500,226900,237800,235500,227800,220600,221600,224000,219700,222300,224500,227800,224300,226900,223700,228100,235800,245500,243400,239100,232700,231400,233800,231700,236000,229100,232700,229300,234700,235200,233300,227800,228000,231500,237600,236100,246400,245800,255300,258100,
395120,"St. Joseph, MO",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,103200,98400,92700,93800,96100,94600,96100,102000,114200,126400,117600,104600,97400,94400,101300,98400,95000,96700,91100,98300,90900,96800,100600,106500,105000,96800,91100,92200,94400,96700,96100,97500,97100,95300,102000,103100,105200,100700,106300,104800,105500,98900,102500,98400,102500,111000,114600,111200,103200,104100,110300,114600,114900,113600,109100,109200,113400,110300,109200,102000,105700,108600,109000,106300,106700,105300,109700,108300,111500,108100,106300,110400,114300,119200,116400,118900,113900,118400,118200,125400,123600,129000,130200,133100,126400,127400,120200,119400,116000,123000,127800,132100,126200,125800,
394321,"Altoona, PA",282,,,,,,87300,90000,85700,85200,78900,78300,75600,92300,95600,101000,83800,85200,78500,84100,82000,89900,87700,94200,89700,91000,89500,93800,90200,76300,77400,79000,86100,83800,84500,90200,89300,84600,76100,72300,73900,83600,79400,79200,82600,93300,93600,86900,86800,92900,85600,88000,89100,98200,89200,89100,90600,97600,95300,92100,83800,87500,90500,95900,97100,97400,99900,96400,92900,94300,95800,95500,86500,84400,82900,92400,92200,92400,89500,92100,90500,89100,84700,86800,86400,87300,82700,82900,85700,89600,89800,90600,96700,98700,99300,94100,94100,89600,89400,92100,93900,90500,89100,86300,92800,91200,95700,93900,96400,98900,93800,95900,97000,109500,112600,109300,100900,97900,98100,106800,104200,106900,100900,97900,91600,87400,88400,91700,102300,111500,109400,100100,92500,90700,96200,105500,116000,116200,108400,103600,101100,99700,94700,87900,91100,
